id,created_at,text
971116210761891841,2018-03-06 20:12:01,"New Jersey native John Taylor is credited with creating what processed meat product?
1) Slim Jim
2) Frank 'n Stuff
3) Pork Roll ✓"
971115988866555907,2018-03-06 20:11:08,"Which of these Emmas has a tattoo of a drawing by Paul McCartney?
1) Emma Watson
2) Emma Thompson
3) Emma Stone ✓"
971115767281438722,2018-03-06 20:10:16,"When microwave ovens were first sold, they were named for what technology?
1) Laser
2) Radar ✓
3) X-ray"
971115593159073793,2018-03-06 20:09:34,"Madonna was inducted into the Rock &amp; Roll Hall of Fame by the singer of which song?
1) Crazy in Love
2) Toxic
3) Cry Me a River ✓"
971115401319976967,2018-03-06 20:08:48,"When it comes to math, which Greek letter is typically used to represent an angle?
1) Kappa
2) Lambda
3) Theta ✓"
971115198961635328,2018-03-06 20:08:00,"Which of these island chains is in the Atlantic Ocean?
1) Marshall Islands
2) Falkland Islands ✓
3) Svalbard"
971115019663560704,2018-03-06 20:07:17,"What name does Marlon Brando famously yell in a 1951 film?
1) Laura
2) Stella ✓
3) Marge"
971114766100873216,2018-03-06 20:06:17,"By definition, an ambulatory person is what?
1) Walking ✓
2) Making sounds
3) Hospital-bound"
971114734090117120,2018-03-06 20:06:09,"Which of these are typically used to help motorists see the road better?
1) NBA highlights
2) Turkish delights
3) Headlights ✓"
970845285093203968,2018-03-06 02:15:28,"Which of these is NOT an official Tetris sequel?
1) Wordtris
2) Maptris ✓
3) Welltris"
970844954674319361,2018-03-06 02:14:09,"In western media, what are astronauts from China called?
1) Taikonauts ✓
2) Sinonauts
3) Spationauts"
970844939067195392,2018-03-06 02:14:05,"The part of a book disclosing its publication info is known as what?
1) Propindex
2) Colophon ✓
3) Rectograf"
970844488410304512,2018-03-06 02:12:18,"Which Baby-Sitters Club member was NOT included in the film version?
1) Jessi
2) Logan
3) Abby ✓"
970844286580387841,2018-03-06 02:11:29,"San Francisco's Waldo Tunnel was renamed in 2016 after a noted what?
1) Actor ✓
2) Politician
3) Athlete"
970844130623541249,2018-03-06 02:10:52,"Nerf balls were initially marketed as the world’s first what?
1) Safety ball
2) Indoor ball ✓
3) Baby ball"
970843902830940160,2018-03-06 02:09:58,"Where on the body would you find the manipura chakra?
1) Over the belly button ✓
2) Within the heart
3) Between the eyes"
970843722551357441,2018-03-06 02:09:15,"Which of these words likely came into English through Yiddish?
1) Glitch ✓
2) Ritzy
3) Kerfuffle"
970843443797905409,2018-03-06 02:08:09,"Which pair of countries can be found on the Horn of Africa?
1) Egypt / Ethiopia
2) Ethiopia / Eritrea ✓
3) Eritrea / Egypt"
970843254316027904,2018-03-06 02:07:23,"Which planet is famous for its massive and picturesque rings?
1) Venus
2) Saturn ✓
3) Mercury"
970843093535805440,2018-03-06 02:06:45,"Where is carpeting most commonly installed?
1) Floors ✓
2) Walls
3) Roofs"
970842902044856321,2018-03-06 02:05:59,"Which of these is a popular form of live comedy?
1) Stand-up ✓
2) Run-around
3) Lie-down"
970754351449944064,2018-03-05 20:14:07,"Which of these words can NOT be typed exclusively using one row of a QWERTY keyboard?
1) Powertripper
2) Typewriter
3) Pirouetted ✓"
970754055575408642,2018-03-05 20:12:57,"Which Billy Joel album opens with a sound effect that’s appropriate to its title?
1) Storm Front
2) Turnstiles
3) Glass Houses ✓"
970753854441689089,2018-03-05 20:12:09,"Which nation does NOT have land on the island of Borneo?
1) Malaysia
2) Indonesia
3) Myanmar ✓"
970753602393341952,2018-03-05 20:11:09,"Which company provided audio equipment that helped Disney produce “Fantasia”?
1) Bang &amp; Olufsen
2) Hewlett-Packard ✓
3) Dolby Laboratories"
970753409858097152,2018-03-05 20:10:23,"A famously counterintuitive logic puzzle is named for what game show host?
1) Bob Barker
2) Richard Dawson
3) Monty Hall ✓"
970753227250720770,2018-03-05 20:09:39,"Basketball was invented in the U.S. state that is also home to which of these islands?
1) Hilton Head
2) Hatteras I… https://t.co/3ozgjnZq6p"
970753093695623172,2018-03-05 20:09:07,"Which of these animals is technically a fish?
1) Porpoise
2) Orca
3) Whale shark ✓"
970752820327706632,2018-03-05 20:08:02,"Which of these is a synonym for the opposite of a financial bull market?
1) Ursine market ✓
2) Taurine market
3) Porcine market"
970752648583540736,2018-03-05 20:07:21,"Rumspringa is a rite of passage among which of these groups?
1) Mormons
2) Jehovah's Witnesses
3) Amish ✓"
970752487631319040,2018-03-05 20:06:43,"What form of singing was historically used to communicate between mountaintops?
1) Yodeling ✓
2) Opera arias
3) Gregorian chanting"
970752325710155776,2018-03-05 20:06:04,"What are candles commonly made out of?
1) Old Legos
2) Greek yogurt
3) Paraffin wax ✓"
970752171045281793,2018-03-05 20:05:27,"Which piece of clothing is meant to protect your head from the cold?
1) Earmuffs ✓
2) Giant clock necklace
3) Toe socks"
967054706177605633,2018-02-23 15:13:03,"Which of the Queen's children has the most grandchildren?
1) Andrew
2) Charles
3) Anne ✓"
967054435502444546,2018-02-23 15:11:59,"In total, Britain has just over 9,800 miles of which of the following?
1) Railways ✓
2) Motorways
3) Canals"
967054247337611265,2018-02-23 15:11:14,"Which of these brands is NOT named after a person?
1) Boots
2) Bisto ✓
3) Burberry"
967054065820684288,2018-02-23 15:10:30,"Which of these countries has the fewest land borders with other countries?
1) France
2) Poland ✓
3) Austria"
967053894034644993,2018-02-23 15:09:49,"Which TV food competition winner opened the Wahaca chain of restaurants?
1) Nadiya Hussain
2) Candice Brown
3) Thomasina Miers ✓"
967053664098701313,2018-02-23 15:08:55,"For which movie did Tom Hanks receive his most recent acting Oscar nomination?
1) Cast Away ✓
2) Captain Phillips
3) Bridge of Spies"
967053459060076544,2018-02-23 15:08:06,"Which of these web services was developed in the Noughties by a Russian schoolboy?
1) ChatRoulette ✓
2) Bebo
3) MySpace"
967053204646256645,2018-02-23 15:07:05,"Which of these Stephen King novels was written under a pseudonym?
1) The Shining
2) Salem's Lot
3) The Running Man ✓"
967053002971451392,2018-02-23 15:06:17,"Which of these figures is known as “The History Guy” on social media?
1) David Starkey
2) Dan Snow ✓
3) Simon Schama"
967052823048474624,2018-02-23 15:05:34,"What is the first name of Holly Willoughby’s regular co-host on “This Morning”?
1) Pete
2) Phillip ✓
3) Paul"
967052570299641862,2018-02-23 15:04:34,"Which of these is the name of an English Test cricket ground?
1) The Oval ✓
2) The Rectangle
3) The Trapezium"
967052410630934530,2018-02-23 15:03:56,"Which of these offers protection during a battle?
1) Scrunchie
2) Armour ✓
3) Snapchat glasses"
966782885742161920,2018-02-22 21:12:56,"Which football club has a stand displaying an extract from the nineteenth book of the Old Testament?
1) Heart of Mi… https://t.co/8dagBorIdL"
966782772676382721,2018-02-22 21:12:29,"In 2005, what did BBC chairman Michael Grade declare as his aim for the future of the network?
1) Monthly subscript… https://t.co/Wb4qCe5Sbi"
966782455737933824,2018-02-22 21:11:14,"Where did the budget retailer Poundland open its first store in 1990?
1) Basildon
2) Blackpool
3) Burton-upon-Trent ✓"
966782218092806144,2018-02-22 21:10:17,"Since 2004, the World Chess Federation has had its headquarters in which city?
1) Oslo
2) Geneva
3) Athens ✓"
966782047103717377,2018-02-22 21:09:36,"Which of these countries does NOT have the same name as its capital city?
1) Luxembourg
2) Djibouti
3) El Salvador ✓"
966781820036673536,2018-02-22 21:08:42,"For which of these movies did Meryl Streep NOT win an Oscar?
1) Out of Africa ✓
2) Sophie's Choice
3) The Iron Lady"
966781646769975297,2018-02-22 21:08:01,"In Rome, which of these ingredients is used to flavour ciabatta bread?
1) Oyster Sauce
2) Marjoram ✓
3) Fermented Black Beans"
966781360043159553,2018-02-22 21:06:52,"Which Justin Timberlake hit contains the line ""she's flawless like some uncut ice""?
1) Lovestoned ✓
2) Senorita
3) Like I Love you"
966781164240494592,2018-02-22 21:06:06,"With whom did William Hewlett co-found a multi-national IT company?
1) Bill Gates
2) David Packard ✓
3) Steve Jobs"
966780975496785921,2018-02-22 21:05:21,"What is the maximum score a player can get in a turn of three darts?
1) 100
2) 250
3) 180 ✓"
966780799306686464,2018-02-22 21:04:39,"How is Jack Dawkins better known in a classic 19th century novel?
1) BoJack Horseman
2) Julius Caesar
3) Artful Dodger ✓"
966780620079759363,2018-02-22 21:03:56,"Armenia and Estonia are former members of which group of countries?
1) Soviet Union ✓
2) United States
3) United Kingdom"
966692180881563649,2018-02-22 15:12:30,"Which of these authors was over 50 when his first novel was published?
1) Richard Adams ✓
2) J.R.R. Tolkien
3) Robert Ludlum"
966691934348697600,2018-02-22 15:11:32,"As well as medals, what were winners given at the Rio Olympics' medal ceremonies?
1) Laurel wreaths
2) Miniature st… https://t.co/p1csOOKT1Z"
966691727913488385,2018-02-22 15:10:42,"Which of these animals is NOT a marsupial?
1) Bandicoot
2) Groundhog ✓
3) Opossum"
966691631025020933,2018-02-22 15:10:19,"In an episode of “Friends”, what name was Ross supposed to say at his wedding ceremony instead of “Rachel”?
1) Julie
2) Elizabeth
3) Emily ✓"
966691180250648577,2018-02-22 15:08:32,"As of 2017, which of these industries had the highest percentage of the UK's GDP?
1) Service ✓
2) Travel
3) Construction"
966690999966818305,2018-02-22 15:07:49,"Which monarch laid the foundation stone at Balmoral Castle?
1) Edward VII
2) Victoria ✓
3) William IV"
966690728603774978,2018-02-22 15:06:44,"Which character does Jude Law play in the movie “King Arthur: Legend of the Sword”?
1) Vortigern ✓
2) Uther Pendragon
3) King Arthur"
966690489050324992,2018-02-22 15:05:47,"What part of the body is damaged if you break your tibia?
1) Leg ✓
2) Arm
3) Scalp"
966690329838702593,2018-02-22 15:05:09,"“Chestnut” and “button” are types of which ingredient?
1) Grape
2) Carrot
3) Mushroom ✓"
966690152847462400,2018-02-22 15:04:27,"Which object is usually in a conductor's hand during a performance?
1) Sleeping ferret
2) Baton ✓
3) Box of tissues"
966689987398983681,2018-02-22 15:03:47,"What term is used for both a formal set of clothes and a set of playing cards?
1) Suit ✓
2) Waistcoat
3) Tuxedo T-shirt"
966405348453056512,2018-02-21 20:12:44,"What town is home to the most works by the architect of Taliesin West and Graycliff?
1) Oak Park, Illinois ✓
2) Col… https://t.co/GXtZV6ujoO"
966405005572947968,2018-02-21 20:11:22,"What was the first video game to call Mario by the name Mario?
1) Donkey Kong
2) Wrecking Crew
3) Donkey Kong, Jr. ✓"
966404386070020096,2018-02-21 20:08:55,"Which writer has NOT held the position now known as U.S. Poet Laureate?
1) Elizabeth Bishop
2) Robert Frost
3) Maya Angelou ✓"
966404186035298304,2018-02-21 20:08:07,"Which band had a member with the same stage name as a Revolutionary War admiral?
1) Led Zeppelin ✓
2) Pink Floyd
3) The Kinks"
966403987770691589,2018-02-21 20:07:20,"Which website did the New York Times call “the people’s National Endowment for the Arts”?
1) Pinterest
2) Etsy
3) Kickstarter ✓"
966403753195790339,2018-02-21 20:06:24,"How do you find the reciprocal of a number?
1) Divide 1 by the number ✓
2) Square the number
3) Subtract it from zero"
966403576091291650,2018-02-21 20:05:42,"What area of London is synonymous with the city's world-class theater scene?
1) Chelsea
2) Knightsbridge
3) West End ✓"
966403398672179201,2018-02-21 20:04:59,"What is the adjectival form of the word “governor”?
1) Gavernoric
2) Gubernatorial ✓
3) Governorian"
966403218547855360,2018-02-21 20:04:16,"Which of these liquids comes from an udder?
1) Milk ✓
2) Apple juice
3) Coffee"
966403076209938432,2018-02-21 20:03:42,"In billiards, what color is a standard eight-ball?
1) Burnt sienna
2) Millennial pink
3) Black ✓"
966133827029602304,2018-02-21 02:13:48,"Which baseball player is NOT mentioned in Billy Joel’s “We Didn’t Start the Fire”?
1) Jackie Robinson ✓
2) Mickey Mantle
3) Roy Campanella"
966132346822057984,2018-02-21 02:07:56,"According to the title of her hit 2015 song, how long is Rihanna from wildin'?
1) FourFiveSeconds ✓
2) A few hours… https://t.co/Nxtk7XgAWF"
966043189298810880,2018-02-20 20:13:39,"Which CEO runs the NASDAQ-listed company with the highest market cap?
1) Tim Cook ✓
2) Jeff Bezos
3) Satya Nadella"
966042904711057411,2018-02-20 20:12:31,"What Caribbean island was the birthplace of Alexander Hamilton?
1) St. Kitts
2) Nevis ✓
3) Anguilla"
966042697441185795,2018-02-20 20:11:41,"Which of these past Olympic mascots was an animal?
1) Izzy
2) Wenlock
3) Hodori ✓"
966042475793088512,2018-02-20 20:10:49,"In the classic edition of Monopoly, which word appears in the name of two different spaces?
1) Pennsylvania ✓
2) Pacific
3) North"
966042248524783616,2018-02-20 20:09:54,"Who did NOT win back-to-back Best Actor Oscars?
1) James Stewart ✓
2) Spencer Tracy
3) Tom Hanks"
966042052319436800,2018-02-20 20:09:08,"A person writing clearly and correctly is often said to be following “Strunk and” whom?
1) White ✓
2) Follett
3) Robert"
966041859436015616,2018-02-20 20:08:22,"What medical device must legally be available at U.S. public gathering places?
1) Oxygen tank
2) Defibrillator ✓
3) EpiPen"
966041608134283264,2018-02-20 20:07:22,"What animal is traditionally the source of fried calamari?
1) Squid ✓
2) Eel
3) Octopus"
966041428492275713,2018-02-20 20:06:39,"Which ballroom dance is typically performed in 3/4 time?
1) Rumba
2) Waltz ✓
3) Tango"
966041246526472192,2018-02-20 20:05:56,"The opening ceremonies of the Olympics have NOT won which major award?
1) Tony ✓
2) Emmy
3) Grammy"
966041126099718144,2018-02-20 20:05:27,"From what do baby chicks hatch?
1) Aluminum cans
2) Compact cars
3) Eggs ✓"
965771699168907269,2018-02-20 02:14:50,"Earlier this decade, the billionaire creator behind what ’90s craze got busted for tax evasion?
1) Beanie Babies ✓… https://t.co/xqRfXKV3y9"
965771351775735809,2018-02-20 02:13:28,"The Universalis Cosmographia is the first known map to feature what?
1) The term 'America' ✓
2) Compass rose
3) Circumnavigable Earth"
965771107105165312,2018-02-20 02:12:29,"Which of these biblical names was most popular for American babies in 2016?
1) Benjamin ✓
2) Jacob
3) Elijah"
965770942453600256,2018-02-20 02:11:50,"By definition, a person with bad handwriting can be said to have what?
1) Paresthesia
2) Onychocryptosis
3) Griffonage ✓"
965770683325321217,2018-02-20 02:10:48,"Which state’s capital is likely named for a Native American word meaning “good place to dig potatoes”?
1) Missouri
2) Kansas ✓
3) Arkansas"
965770521802571781,2018-02-20 02:10:10,"Cinnamon is the primary flavoring of which liqueur?
1) Goldschläger ✓
2) Frangelico
3) Drambuie"
965770339069448192,2018-02-20 02:09:26,"Which president raised wartime funds by keeping sheep on the White House lawn?
1) Dwight D. Eisenhower
2) Harry S.… https://t.co/6RUrrPXO9V"
965770176946982912,2018-02-20 02:08:47,"Which of these is an accurate statement about typhoons?
1) Type of cyclone ✓
2) Originate as monsoons
3) Form south of equator"
965770008180740096,2018-02-20 02:08:07,"The title of the play “A Raisin in the Sun” comes from a poem by which author?
1) Maya Angelou
2) Langston Hughes ✓
3) Toni Morrison"
965769751405395968,2018-02-20 02:07:06,"What university’s mascot is a cartoonish clergy member?
1) UC San Diego
2) Wake Forest ✓
3) Notre Dame"
965769582022623238,2018-02-20 02:06:26,"Medicine you can buy without a prescription is said to be available over-the-what?
1) Counter ✓
2) Transom
3) Rainbow"
965769407053074433,2018-02-20 02:05:44,"In theater, what phrase means “good luck”?
1) Break a leg ✓
2) Kick the bucket
3) Cut a rug"
965680564278845440,2018-02-19 20:12:42,"Jimi Hendrix, Frank Sinatra &amp; Bobby Darin all released songs with what name in the title?
1) Mary
2) Joe
3) Dolly ✓"
965680282283270151,2018-02-19 20:11:35,"Which First Lady’s official portrait features her resting her hand on a large dog?
1) Grace Coolidge ✓
2) Eleanor R… https://t.co/S2NCw6QMAv"
965680075030126594,2018-02-19 20:10:46,"Which of these states does NOT have an official governor’s mansion?
1) Alaska
2) Idaho ✓
3) South Dakota"
965679854531248128,2018-02-19 20:09:53,"Which of these poets' best-known works is a villanelle?
1) Robert Frost
2) Dylan Thomas ✓
3) T.S. Eliot"
965679656337854465,2018-02-19 20:09:06,"Which performer did NOT get booed while debuting at the Apollo Theater Amateur Night?
1) Lauryn Hill
2) T-Pain ✓
3) Dave Chappelle"
965679410912391169,2018-02-19 20:08:07,"Which ingredient is typically listed first on jars of classic Nutella?
1) Hazelnuts
2) Cocoa
3) Sugar ✓"
965679270877069314,2018-02-19 20:07:34,"A famous fossil found in an English cave has what cheesy name?
1) Stilton Man
2) Roquefort Man
3) Cheddar Man ✓"
965678796597878784,2018-02-19 20:05:41,"“Go Blue!” is the rallying cry of what university’s sports team?
1) U of Michigan ✓
2) Michigan State
3) Ohio State"
965678638560628736,2018-02-19 20:05:03,"Which of these is a part of the heart?
1) Aorta ✓
2) Albedo
3) Avuncular"
965678486185807873,2018-02-19 20:04:27,"Habitat for Humanity is a charity known for building what?
1) Luxury yachts
2) Monster truck courses
3) Houses ✓"
965678368250302469,2018-02-19 20:03:59,"In a BLT sandwich, the “T” stands for what?
1) Tap water
2) Tunatini
3) Tomato ✓"
965409851135479808,2018-02-19 02:16:59,"Which company was named after its founder’s unusual hairstyle?
1) Kinko's ✓
2) Red Robin
3) Miracle-Gro"
965409096269811713,2018-02-19 02:13:59,"The top prize in architecture is named for the creator of what hotel chain?
1) Hyatt ✓
2) Sheraton
3) Four Seasons"
965408866543591425,2018-02-19 02:13:04,"In 2008, the creators of what startup raised funds by selling novelty breakfast cereals?
1) Kickstarter
2) Airbnb ✓… https://t.co/VAdxMTvHbg"
965408612544860161,2018-02-19 02:12:04,"The cooking technique now known as tempura originated in which of these places?
1) Hawaii
2) South Korea
3) Portugal ✓"
965408402473148416,2018-02-19 02:11:14,"Which of these games is typically played using a deck with the fewest cards?
1) Euchre ✓
2) Cribbage
3) Pinochle"
965408305081389056,2018-02-19 02:10:51,"Which action star is the creator of an eponymous martial art?
1) Jackie Chan
2) Steven Seagal
3) Chuck Norris ✓"
965407864482344961,2018-02-19 02:09:05,"Which band featured a regular didgeridoo player?
1) Dexys Midnight Runners
2) Jamiroquai ✓
3) O.A.R."
965407672077086725,2018-02-19 02:08:20,"Which of these is a poetry term for a stanza with four lines?
1) Limerick
2) Haiku
3) Quatrain ✓"
965407416895655937,2018-02-19 02:07:19,"Siri made its debut on which iPhone?
1) iPhone 4
2) iPhone 5
3) iPhone 4S ✓"
965407251803594752,2018-02-19 02:06:39,"Who is considered the father of scientific classification?
1) Jose Reyes
2) Carl Linnaeus ✓
3) Doctor Zaius"
965407064775446529,2018-02-19 02:05:55,"Which of these is a common machine used in construction?
1) Spoonlift
2) Sporklift
3) Forklift ✓"
965406892280475653,2018-02-19 02:05:14,"In the nursery rhyme, Mary had a little what?
1) Laryngitis
2) Lamb ✓
3) Log"
965046410327592962,2018-02-18 02:12:48,"Matt Damon &amp; Ben Affleck appear uncredited in which baseball movie?
1) Field of Dreams ✓
2) Moneyball
3) Fever Pitch"
965046119570067456,2018-02-18 02:11:39,"The longest-serving senator currently in office has been re-elected how many times?
1) Seven times ✓
2) Four times
3) Nine times
4)"
965045948471808000,2018-02-18 02:10:58,"Which of these terms does NOT refer to a sea slug?
1) Sea pig ✓
2) Sea hare
3) Nudibranch"
965045609999880192,2018-02-18 02:09:37,"A controversial ‘90s episode of “Oprah” caused the price of which product to drop?
1) Diamonds
2) Soda
3) Beef ✓"
965045443146207233,2018-02-18 02:08:57,"Daku is the pseudonym of a street artist known for his work in what city?
1) New Delhi ✓
2) Tokyo
3) London"
965045288862920704,2018-02-18 02:08:21,"Which statement is true of the R&amp;B group “Tony! Toni! Toné!”?
1) Disbanded after 1 album
2) No member named Tony ✓… https://t.co/4BEtfthP9o"
965045104821055488,2018-02-18 02:07:37,"A stylized depiction of the Matterhorn is featured in what corporate logo?
1) Toblerone ✓
2) Paramount Pictures
3) The North Face"
965044981709856768,2018-02-18 02:07:07,"A tarantula hawk is a type of what?
1) Bird
2) Snake
3) Wasp ✓"
965044556260573185,2018-02-18 02:05:26,"The popular abbreviation TFW usually stands for what?
1) That Feeling When ✓
2) Too Funky, World
3) The Funniest Week"
965044294036934656,2018-02-18 02:04:24,"According to the title of a classic horror movie, “The Hills Have” what?
1) Ugly Christmas sweaters
2) Eyes ✓
3) So Many Questions"
965044147496341504,2018-02-18 02:03:49,"In kickball, what are players meant to use to propel the ball onto the field?
1) Oven mitt
2) Foot ✓
3) Stuffed jackalope"
964684343942803456,2018-02-17 02:14:05,"Which of these titles is currently held by nobody?
1) Duke of Windsor ✓
2) Duke of Kent
3) Duke of Gloucester"
964684009610629125,2018-02-17 02:12:45,"Which fitness brand was established first?
1) NordicTrack ✓
2) Bowflex
3) Thighmaster"
964683824360820736,2018-02-17 02:12:01,"Which philosopher directly inspired many of the lyrics on Radiohead’s “OK Computer”?
1) Friedrich Nietzsche
2) Adam Smith
3) Noam Chomsky ✓"
964683639765299200,2018-02-17 02:11:17,"Which is NOT a correct pairing of tablet and tablet maker?
1) Streak / Toshiba ✓
2) ATIV / Samsung
3) Xoom / Motorola"
964683464208416768,2018-02-17 02:10:35,"Nearly every episode of which TV show is named after a song title?
1) Glee
2) Gossip Girl
3) Grey’s Anatomy ✓"
964683293563281408,2018-02-17 02:09:54,"What sport is often played with an item resembling a Buckminsterfullerene molecule?
1) Badminton
2) American football
3) Soccer ✓"
964683057293856769,2018-02-17 02:08:58,"The director of “Lady Bird” starred in which indie movie?
1) Room
2) Frances Ha ✓
3) Brooklyn"
964682872308236288,2018-02-17 02:08:14,"In baseball, “Mendoza line” is a nickname for what?
1) .200 batting average ✓
2) Rubber on pitching mound
3) Hard-hit ball"
964682681148755969,2018-02-17 02:07:28,"Which of these is NOT a pseudonym?
1) George Eliot
2) George Orwell
3) George Saunders ✓"
964682367599349760,2018-02-17 02:06:14,"Which of these is a national hamburger chain?
1) Puddchuckers
2) Huddsuckers
3) Fuddruckers ✓"
964682311957729280,2018-02-17 02:06:00,"What is traditional to wear on St. Patrick’s Day?
1) Fancy gown
2) The color green ✓
3) Minions onesie"
964593376250167296,2018-02-16 20:12:36,"Which animal is NOT depicted in Rembrandt’s “The Night Watch”?
1) Mouse ✓
2) Chicken
3) Dog"
964593022120943616,2018-02-16 20:11:12,"Before creating Hotmail, the two founders worked together at what company?
1) Hewlett-Packard
2) Microsoft
3) Apple ✓"
964592850569760768,2018-02-16 20:10:31,"Which of these soprano singing ranges has the lowest tessitura?
1) Soubrette
2) Coloratura
3) Dramatic ✓"
964592677902790656,2018-02-16 20:09:50,"Which of these toys has NOT been to space?
1) Etch A Sketch ✓
2) Slinky
3) Lego"
964592489477918723,2018-02-16 20:09:05,"What rating does Dudley Moore give Bo Derek’s character in the film “10”?
1) Higher than ten ✓
2) Lower than ten
3) Ten"
964592306438492160,2018-02-16 20:08:21,"Microblading eyebrows essentially consists of doing what?
1) Drawing them in ✓
2) Trimming them
3) Plucking them"
964592133574483969,2018-02-16 20:07:40,"Which of these drinks is often classified into culinary and ceremonial grades?
1) Yerba mate
2) Kombucha
3) Matcha ✓"
964591923116822528,2018-02-16 20:06:50,"The mosaic pavement streets of Rio de Janeiro contain numerous examples of what?
1) QR codes ✓
2) Google Doodles
3) Emoji"
964591763909472257,2018-02-16 20:06:12,"Which household device was created by iRobot?
1) Nest
2) Robomow
3) Roomba ✓"
964591631570800640,2018-02-16 20:05:40,"What foliage did Adam and Eve use to cover up?
1) Maple leaf
2) Black locust leaf
3) Fig leaf ✓"
964591366394216449,2018-02-16 20:04:37,"According to the Chinese zodiac, 2018 is now officially the Year of the what?
1) Dog ✓
2) Surly Neighbor
3) Careless Whisper"
964591196193677312,2018-02-16 20:03:57,"In the Mother Goose nursery rhyme, what did Little Miss Muffet sit on?
1) Whoopee cushion
2) Tuffet ✓
3) Blueberry muffin"
964231419722596352,2018-02-15 20:14:19,"The Hermès Birkin handbag was born thanks to a random meeting where?
1) On an airplane ✓
2) At a museum
3) In a restaurant"
964231139035615234,2018-02-15 20:13:12,"Which U.S. island’s municipal bonds are NOT triple tax-exempt?
1) Culebra
2) Molokai ✓
3) Cabras Island"
964230841835687936,2018-02-15 20:12:01,"In a viral photo of Dwayne “The Rock"" Johnson in a turtleneck, what is his arm leaning on?
1) Ladder
2) Pillow
3) Tissues ✓"
964230614017855488,2018-02-15 20:11:07,"In the original children's book “Flat Stanley,” what falling item flattens Stanley?
1) Refrigerator
2) Baby grand piano
3) Bulletin board ✓"
964230448003145728,2018-02-15 20:10:27,"Which of these is NOT a defunct Yahoo product?
1) Leap ✓
2) Buzz
3) Mash"
964230210844610560,2018-02-15 20:09:31,"The wife of which of these writers inspired the title of a popular video game?
1) Ernest Hemingway
2) Arthur Miller
3) F. Scott Fitzgerald ✓"
964229973732200449,2018-02-15 20:08:34,"When it comes to clothing, what is peplum?
1) Shoulder pad
2) Neck seam
3) Ruffle ✓"
964229826088402944,2018-02-15 20:07:59,"How is the first name of the lead actor of “The English Patient” pronounced?
1) “Rolf”
2) “Rafe” ✓
3) “Ralf”"
964229547926355969,2018-02-15 20:06:53,"Which of these is NOT one of the first Starburst flavors?
1) Lime
2) Lemon
3) Cherry ✓"
964229387431436289,2018-02-15 20:06:15,"Which of these sports is played with a paddle?
1) Lacrosse
2) Pickleball ✓
3) Handball"
964229174658560000,2018-02-15 20:05:24,"Elephants are known for their sense of what?
1) Humor
2) Smell ✓
3) Style"
964229002692001792,2018-02-15 20:04:43,"Which of these is a common type of salad?
1) Caesar salad ✓
2) Cedar salad
3) Scenic salad"
963959894482259968,2018-02-15 02:15:23,"Which of these U.S. federal government positions comes with the highest annual salary?
1) Postmaster General ✓
2) S… https://t.co/zM6MxGfwHx"
963959555188281344,2018-02-15 02:14:02,"What TV acting award has Julia Louis-Dreyfus won the fewest number of times?
1) Golden Globe ✓
2) Primetime Emmy
3) SAG Award"
963959262291542017,2018-02-15 02:12:52,"Which of these famous buildings contains vomitoria?
1) The Parthenon
2) Madison Square Garden ✓
3) Sistine Chapel"
963959109128159232,2018-02-15 02:12:15,"Which inventor boarded a steamer ship in 1913 and was never seen alive again?
1) Nikola Tesla
2) Rudolf Diesel ✓
3) George Eastman"
963958913250091008,2018-02-15 02:11:29,"A key financial backer of the 1961 Freedom Rides was famous for recording which song?
1) Jump in the Line ✓
2) A Ch… https://t.co/8kgwP55MoS"
963958724393136128,2018-02-15 02:10:44,"Before the Industrial Revolution, American workers would typically stop around 11 a.m. to do what?
1) Take a nap
2)… https://t.co/Xvuusm6n9V"
963958583896535041,2018-02-15 02:10:10,"In “Pulp Fiction,” Samuel L. Jackson claims his iconic monologue comes from what book of the Bible?
1) Ezekiel ✓
2) Leviticus
3) Exodus"
963958285203267584,2018-02-15 02:08:59,"During which holiday are the most greeting cards in the U.S. sold?
1) Christmas ✓
2) Valentine's Day
3) Mother's Day"
963958116369956866,2018-02-15 02:08:19,"Which novel is set in a land named after the Latin word for “bread”?
1) The Silver Chair
2) The Hunger Games ✓
3) Fahrenheit 451"
963957913621553152,2018-02-15 02:07:30,"Traditionally made with cheese, what Swiss dish means “melted” in French?
1) Meringue
2) Fondue ✓
3) Quiche"
963957747229384704,2018-02-15 02:06:51,"Neil Armstrong was the first person to do what?
1) Run a 4-minute mile
2) Walk on the moon ✓
3) Dunk a basketball"
963957550587830272,2018-02-15 02:06:04,"Which of these U.S. TV shows airs earliest in the day?
1) Mad Money
2) Good Morning America ✓
3) World News Tonight"
963868815821074432,2018-02-14 20:13:28,"How did Senator Strom Thurmond prepare for the longest-ever U.S. Congressional filibuster?
1) Inserted a feeding tu… https://t.co/kJBsQrqpfi"
963868426971295744,2018-02-14 20:11:55,"The intro of TV’s “Wide World of Sports” pairs the phrase “agony of defeat” with what footage?
1) Skier wiping out… https://t.co/JC7aAfhmH1"
963868247828332544,2018-02-14 20:11:12,"Which of these animals does NOT possess chromatophores?
1) Cuttlefish
2) Zebrafish
3) Peacock ✓"
963868074347810823,2018-02-14 20:10:31,"Which legendary writer used to live with Marlon Brando?
1) Jack Kerouac
2) Allen Ginsberg
3) James Baldwin ✓"
